try_idx,iter_idx,jsat,grad_sq,epsilon,alpha,err,unsat_clauses
1,60,2.46927,34.7948,0.001,0.0709646,4.0,1
1,61,2.74299,42.9122,0.001,0.0639195,4.0,1
1,62,2.46587,34.7886,0.001,0.0708795,4.0,1
1,63,2.73428,42.7646,0.001,0.0639365,4.0,1
1,64,2.46235,34.7842,0.001,0.0707875,4.0,1
1,65,2.72618,42.6266,0.001,0.0639534,4.0,1
1,66,2.45916,34.7796,0.001,0.0707049,4.0,1
1,67,2.71911,42.4948,0.001,0.0639853,4.0,1
1,68,2.45792,34.7617,0.001,0.0707056,4.0,1
1,69,2.7159,42.4426,0.001,0.0639884,4.0,1
1,70,2.45669,34.7545,0.001,0.070685,4.0,1
1,71,2.71433,42.4014,0.001,0.0640138,4.0,1
1,72,2.4574,34.7446,0.001,0.0707255,4.0,1
1,73,2.71469,42.4126,0.001,0.0640051,4.0,1
1,74,2.45707,34.7459,0.001,0.0707134,4.0,1
1,75,2.71463,42.411,0.001,0.0640063,4.0,1
1,76,2.45712,34.7457,0.001,0.0707152,4.0,1
1,77,2.71464,42.4112,0.001,0.0640062,4.0,1
1,78,2.45711,34.7457,0.001,0.0707149,4.0,1
1,79,2.71464,42.4112,0.001,0.0640062,4.0,1
1,80,2.45711,34.7457,0.001,0.070715,4.0,1
1,81,2.71464,42.4112,0.001,0.0640062,4.0,1
1,82,2.45711,34.7457,0.001,0.070715,4.0,1
1,83,2.71464,42.4112,0.001,0.0640062,4.0,1
1,84,2.45711,34.7457,0.001,0.070715,4.0,1
1,85,2.71464,42.4112,0.001,0.0640062,4.0,1
1,86,2.45711,34.7457,0.001,0.070715,4.0,1
1,87,2.71464,42.4112,0.001,0.0640062,4.0,1
1,88,2.45711,34.7457,0.001,0.070715,4.0,1
1,89,2.71464,42.4112,0.001,0.0640062,4.0,1
1,90,2.45711,34.7457,0.001,0.070715,4.0,1
1,91,2.71464,42.4112,0.001,0.0640062,4.0,1
1,92,2.45711,34.7457,0.001,0.070715,4.0,1
1,93,2.71464,42.4112,0.001,0.0640062,4.0,1
1,94,2.45711,34.7457,0.001,0.070715,4.0,1
1,95,2.71464,42.4112,0.001,0.0640062,4.0,1
1,96,2.45711,34.7457,0.001,0.070715,4.0,1
1,97,2.71464,42.4112,0.001,0.0640062,4.0,1
1,98,2.45711,34.7457,0.001,0.070715,4.0,1
1,99,2.71464,42.4112,0.001,0.0640062,4.0,1
2,0,116.656,6056.07,0.001,0.0192626,4.0,1
2,1,52.5936,1887.25,0.001,0.0278678,4.0,1
2,2,14.3848,851.864,0.001,0.0168862,4.0,1
2,3,5.86462,229.361,0.001,0.0255693,4.0,1
2,4,3.44667,148.644,0.001,0.0231872,4.0,1
2,5,4.4682,155.01,0.001,0.0288251,4.0,1
2,6,3.25307,150.694,0.001,0.0215872,4.0,1
2,7,3.72798,99.3521,0.001,0.0375226,4.0,1
2,8,3.31357,469.769,0.001,0.00705361,4.0,1
2,9,2.48095,90.8072,0.001,0.0273208,4.0,1
2,10,2.18705,31.4933,0.001,0.0694428,4.0,1
2,11,4.5498,311.752,0.001,0.0145942,4.0,1
2,12,1.75332,23.5751,0.001,0.0743684,4.0,1
2,13,3.33775,26.754,0.001,0.124752,4.0,1
2,14,4.87907,320.877,0.001,0.0152054,4.0,1
2,15,1.5858,22.0485,0.001,0.07192,4.0,1
2,16,4.74933,323.394,0.001,0.0146859,4.0,1
2,17,1.77459,23.8706,0.001,0.0743388,4.0,1
2,18,3.29161,27.0161,0.001,0.121834,4.0,1
2,19,4.81922,321.653,0.001,0.0149826,4.0,1
2,20,1.58794,26.0391,0.001,0.0609806,4.0,1
2,21,2.97653,28.9573,0.001,0.102787,4.0,1
2,22,4.83554,320.945,0.001,0.0150665,4.0,1
2,23,1.52996,21.934,0.001,0.06975,4.0,1
2,24,4.70056,323.548,0.001,0.0145281,4.0,1
2,25,1.75887,23.9497,0.001,0.0734369,4.0,1
2,26,3.22231,27.3639,0.001,0.117754,4.0,1
2,27,4.751,322.31,0.001,0.0147404,4.0,1
2,28,1.63386,25.1426,0.001,0.0649812,4.0,1
2,29,3.03243,28.318,0.001,0.107081,4.0,1
2,30,4.83583,320.067,0.001,0.0151088,4.0,1
2,31,1.54807,20.7895,0.001,0.0744604,4.0,1
2,32,4.83052,320.053,0.001,0.0150928,4.0,1
2,33,1.54167,20.752,0.001,0.0742867,4.0,1
2,34,4.82586,320.045,0.001,0.0150786,4.0,1
2,35,1.53597,20.7236,0.001,0.0741133,4.0,1
2,36,4.82182,320.046,0.001,0.015066,4.0,1
2,37,1.5309,20.6999,0.001,0.0739534,4.0,1
2,38,4.81804,320.049,0.001,0.015054,4.0,1
2,39,1.52608,20.6949,0.001,0.0737383,4.0,1
2,40,4.81277,320.1,0.001,0.0150352,4.0,1
2,41,1.51844,20.7392,0.001,0.0732124,4.0,1
2,42,4.79897,320.361,0.001,0.0149798,4.0,1
2,43,1.49587,21.0238,0.001,0.071148,4.0,1
2,44,4.74402,321.586,0.001,0.0147519,4.0,1
2,45,1.52948,26.366,0.001,0.0580074,4.0,1
2,46,2.8269,29.1868,0.001,0.0968521,4.0,1
2,47,4.78184,320.468,0.001,0.0149214,4.0,1
2,48,1.47294,21.2194,0.001,0.0694115,4.0,1
2,49,4.70092,322.355,0.001,0.014583,4.0,1
2,50,1.60981,25.1865,0.001,0.0639129,4.0,1
2,51,2.95988,28.4539,0.001,0.10402,4.0,1
2,52,4.7983,320.069,0.001,0.0149914,4.0,1
2,53,1.5009,20.6375,0.001,0.072723,4.0,1
2,54,4.78824,320.282,0.001,0.0149501,4.0,1
2,55,1.48402,20.8735,0.001,0.0710926,4.0,1
2,56,4.74479,321.279,0.001,0.0147684,4.0,1
2,57,1.48174,27.0544,0.001,0.0547669,4.0,1
2,58,2.73321,29.5436,0.001,0.0925114,4.0,1
2,59,4.6255,314.747,0.001,0.0146959,4.0,1
2,60,1.43927,27.3674,0.001,0.0525887,4.0,1
2,61,2.68282,29.7743,0.001,0.0901021,4.0,1
2,62,4.53045,311.662,0.001,0.0145364,4.0,1
2,63,1.49678,26.1283,0.001,0.0572836,4.0,1
2,64,2.80338,29.2008,0.001,0.0960001,4.0,1
2,65,4.72352,318.112,0.001,0.0148486,4.0,1
2,66,1.46276,21.2102,0.001,0.0689615,4.0,1
2,67,4.69248,322.281,0.001,0.0145601,4.0,1
2,68,1.59485,25.3099,0.001,0.0630106,4.0,1
2,69,2.92693,28.5595,0.001,0.102482,4.0,1
2,70,4.78959,320.038,0.001,0.0149657,4.0,1
2,71,1.49061,20.5589,0.001,0.0725008,4.0,1
2,72,4.78392,320.165,0.001,0.014942,4.0,1
2,73,1.48095,20.7024,0.001,0.0715317,4.0,1
2,74,4.75786,320.786,0.001,0.0148318,4.0,1
2,75,1.436,21.3868,0.001,0.0671409,4.0,1
2,76,4.6468,323.103,0.001,0.0143818,4.0,1
2,77,1.67069,24.492,0.001,0.0682111,4.0,1
2,78,3.0327,28.1071,0.001,0.107894,4.0,1
2,79,4.73124,321.392,0.001,0.0147211,4.0,1
2,80,1.4932,26.7819,0.001,0.055752,4.0,1
2,81,2.75081,29.4004,0.001,0.0935605,4.0,1
2,82,4.65313,315.462,0.001,0.0147502,4.0,1
2,83,1.44771,21.5399,0.001,0.0672074,4.0,1
2,84,4.65104,323.026,0.001,0.0143983,4.0,1
2,85,1.66384,24.5521,0.001,0.0677648,4.0,1
2,86,3.0242,28.1347,0.001,0.107486,4.0,1
2,87,4.74008,321.192,0.001,0.0147577,4.0,1
2,88,1.46607,27.2493,0.001,0.0538003,4.0,1
2,89,2.70123,29.6268,0.001,0.0911722,4.0,1
2,90,4.57277,312.806,0.001,0.0146185,4.0,1
2,91,1.44858,26.9994,0.001,0.0536503,4.0,1
2,92,2.70668,29.6221,0.001,0.0913704,4.0,1
2,93,4.56891,312.744,0.001,0.0146091,4.0,1
2,94,1.45412,26.8944,0.001,0.0540658,4.0,1
2,95,2.71733,29.5739,0.001,0.0918796,4.0,1
2,96,4.58639,313.315,0.001,0.0146382,4.0,1
2,97,1.44221,27.1512,0.001,0.0531156,4.0,1
2,98,2.69241,29.6844,0.001,0.0906981,4.0,1
2,99,4.54612,312.003,0.001,0.0145707,4.0,1
3,0,108.063,4580.09,0.001,0.0235941,4.0,1
3,1,43.7371,1747.36,0.001,0.0250303,4.0,1
3,2,10.79,656.52,0.001,0.0164351,4.0,1
3,3,5.32288,180.354,0.001,0.0295134,4.0,1
3,4,2.6181,28.5008,0.001,0.0918575,4.0,1
3,5,2.51176,60.4155,0.001,0.0415741,4.0,1
3,6,2.80148,24.705,0.001,0.113392,4.0,1
3,7,3.23702,291.953,0.001,0.0110874,4.0,1
3,8,1.81168,29.4386,0.001,0.0615388,4.0,1
3,9,3.3571,24.749,0.001,0.13564,4.0,1
3,10,3.10559,148.557,0.001,0.0209048,4.0,1
3,11,2.04184,18.1976,0.001,0.112198,4.0,1
3,12,3.96819,297.257,0.001,0.0133493,4.0,1
3,13,1.91329,23.1264,0.001,0.0827282,4.0,1
3,14,3.5983,25.2901,0.001,0.142276,4.0,1
3,15,4.29859,560.144,0.001,0.00767406,4.0,1
3,16,2.51928,35.061,0.001,0.0718522,4.0,1
3,17,3.0583,31.9787,0.001,0.0956328,4.0,1
3,18,3.26248,56.6484,0.001,0.0575907,4.0,1
3,19,2.40752,35.4467,0.001,0.0679176,4.0,1
3,20,3.03907,47.871,0.001,0.0634834,4.0,1
3,21,2.60349,34.8721,0.001,0.0746562,4.0,1
3,22,3.03843,48.2239,0.001,0.0630054,4.0,1
3,23,2.57387,34.9371,0.001,0.0736694,4.0,1
3,24,3.01311,47.6933,0.001,0.0631753,4.0,1
3,25,2.5697,34.915,0.001,0.0735965,4.0,1
3,26,2.99268,47.3281,0.001,0.0632313,4.0,1
