graph_name,num_nodes,num_edges,block_percent,strategy,iteration,path,is_safe,info_gain,cumulative_info_gain
5v_6e,5,6,0,entropy,1,0 -> 3 -> 2 -> 4,True,2.079450,2.079450
5v_6e,5,6,0,likelihood,1,0 -> 3 -> 4,True,1.386220,1.386220
5v_6e,5,6,0,random,1,0 -> 2 -> 4,True,1.386280,1.386280
5v_6e,5,6,25,entropy,1,0 -> 3 -> 2 -> 4,True,2.079530,2.079530
5v_6e,5,6,25,likelihood,1,0 -> 3 -> 4,True,1.386280,1.386280
5v_6e,5,6,25,random,1,0 -> 2 -> 4,True,1.386180,1.386180
5v_6e,5,6,50,entropy,1,0 -> 3 -> 2 -> 4,False,0.030685,0.030685
5v_6e,5,6,50,entropy,2,0 -> 3 -> 2 -> 4,False,0.030746,0.061432
5v_6e,5,6,50,entropy,3,0 -> 3 -> 2 -> 4,False,0.030731,0.092163
5v_6e,5,6,50,entropy,4,0 -> 3 -> 2 -> 4,False,0.030640,0.122803
5v_6e,5,6,50,entropy,5,0 -> 3 -> 2 -> 4,False,0.030808,0.153610
5v_6e,5,6,50,entropy,6,0 -> 3 -> 2 -> 4,False,0.030731,0.184341
5v_6e,5,6,50,entropy,7,0 -> 3 -> 2 -> 4,False,0.030716,0.215057
5v_6e,5,6,50,entropy,8,0 -> 2 -> 3 -> 4,True,2.079450,2.294507
5v_6e,5,6,50,likelihood,1,0 -> 3 -> 4,False,0.113297,0.113297
5v_6e,5,6,50,likelihood,2,0 -> 2 -> 4,True,1.386290,1.499587
5v_6e,5,6,50,random,1,0 -> 3 -> 2 -> 4,False,0.030640,0.030640
5v_6e,5,6,50,random,2,0 -> 2 -> 4,True,1.386290,1.416930
5v_6e,5,6,75,entropy,1,0 -> 3 -> 2 -> 4,False,0.030640,0.030640
5v_6e,5,6,75,entropy,2,0 -> 3 -> 2 -> 4,False,0.030701,0.061340
5v_6e,5,6,75,entropy,3,0 -> 3 -> 2 -> 4,False,0.030594,0.091934
5v_6e,5,6,75,entropy,4,0 -> 3 -> 2 -> 4,False,0.030685,0.122620
5v_6e,5,6,75,entropy,5,0 -> 3 -> 2 -> 4,False,0.030746,0.153366
5v_6e,5,6,75,entropy,6,0 -> 3 -> 2 -> 4,False,0.030609,0.183975
5v_6e,5,6,75,entropy,7,0 -> 3 -> 2 -> 4,False,0.030701,0.214676
5v_6e,5,6,75,entropy,8,0 -> 2 -> 3 -> 4,True,2.079480,2.294156
5v_6e,5,6,75,likelihood,1,0 -> 3 -> 4,False,0.113205,0.113205
5v_6e,5,6,75,likelihood,2,0 -> 2 -> 4,False,0.113266,0.226471
5v_6e,5,6,75,likelihood,3,0 -> 3 -> 4,False,0.113327,0.339798
5v_6e,5,6,75,likelihood,4,0 -> 2 -> 4,False,0.113266,0.453064
5v_6e,5,6,75,likelihood,5,0 -> 3 -> 4,False,0.113190,0.566254
5v_6e,5,6,75,likelihood,6,0 -> 2 -> 4,False,0.113266,0.679520
5v_6e,5,6,75,likelihood,7,0 -> 3 -> 4,False,0.113251,0.792771
5v_6e,5,6,75,likelihood,8,0 -> 2 -> 4,False,0.113281,0.906052
5v_6e,5,6,75,likelihood,9,0 -> 3 -> 4,False,0.113220,1.019272
5v_6e,5,6,75,likelihood,10,0 -> 2 -> 4,False,0.113174,1.132446
5v_6e,5,6,75,likelihood,11,0 -> 3 -> 4,False,0.113281,1.245727
5v_6e,5,6,75,likelihood,12,0 -> 2 -> 4,False,0.113159,1.358886
5v_6e,5,6,75,likelihood,13,0 -> 3 -> 4,False,0.113327,1.472213
5v_6e,5,6,75,likelihood,14,0 -> 2 -> 4,False,0.113281,1.585494
5v_6e,5,6,75,likelihood,15,0 -> 3 -> 4,False,0.113358,1.698852
5v_6e,5,6,75,likelihood,16,0 -> 2 -> 4,False,0.113190,1.812042
5v_6e,5,6,75,likelihood,17,0 -> 3 -> 4,False,0.113266,1.925308
5v_6e,5,6,75,likelihood,18,0 -> 2 -> 4,False,0.113281,2.038589
5v_6e,5,6,75,likelihood,19,0 -> 3 -> 4,False,0.113220,2.151809
5v_6e,5,6,75,likelihood,20,0 -> 2 -> 4,False,0.113312,2.265121
5v_6e,5,6,75,random,1,0 -> 3 -> 2 -> 4,False,0.030716,0.030716
5v_6e,5,6,75,random,2,0 -> 2 -> 4,False,0.113373,0.144089
5v_6e,5,6,75,random,3,0 -> 2 -> 3 -> 4,True,2.079440,2.223529
5v_6e,5,6,100,entropy,1,0 -> 3 -> 2 -> 4,False,0.030746,0.030746
5v_6e,5,6,100,entropy,2,0 -> 3 -> 2 -> 4,False,0.030685,0.061432
5v_6e,5,6,100,entropy,3,0 -> 3 -> 2 -> 4,False,0.030777,0.092209
5v_6e,5,6,100,entropy,4,0 -> 3 -> 2 -> 4,False,0.030701,0.122910
5v_6e,5,6,100,entropy,5,0 -> 3 -> 2 -> 4,False,0.030808,0.153717
5v_6e,5,6,100,entropy,6,0 -> 3 -> 2 -> 4,False,0.030823,0.184540
5v_6e,5,6,100,entropy,7,0 -> 3 -> 2 -> 4,False,0.030701,0.215241
5v_6e,5,6,100,entropy,8,0 -> 2 -> 3 -> 4,True,2.079510,2.294751
5v_6e,5,6,100,likelihood,1,0 -> 3 -> 4,False,0.113220,0.113220
5v_6e,5,6,100,likelihood,2,0 -> 2 -> 4,False,0.113220,0.226440
5v_6e,5,6,100,likelihood,3,0 -> 3 -> 4,False,0.113327,0.339767
5v_6e,5,6,100,likelihood,4,0 -> 2 -> 4,False,0.113281,0.453048
5v_6e,5,6,100,likelihood,5,0 -> 3 -> 4,False,0.113297,0.566345
5v_6e,5,6,100,likelihood,6,0 -> 2 -> 4,False,0.113251,0.679596
5v_6e,5,6,100,likelihood,7,0 -> 3 -> 4,False,0.113342,0.792938
5v_6e,5,6,100,likelihood,8,0 -> 2 -> 4,False,0.113281,0.906219
5v_6e,5,6,100,likelihood,9,0 -> 3 -> 4,False,0.113251,1.019470
5v_6e,5,6,100,likelihood,10,0 -> 2 -> 4,False,0.113373,1.132843
5v_6e,5,6,100,likelihood,11,0 -> 3 -> 4,False,0.113235,1.246078
5v_6e,5,6,100,likelihood,12,0 -> 2 -> 4,False,0.113235,1.359313
5v_6e,5,6,100,likelihood,13,0 -> 3 -> 4,False,0.113174,1.472487
5v_6e,5,6,100,likelihood,14,0 -> 2 -> 4,False,0.113220,1.585707
5v_6e,5,6,100,likelihood,15,0 -> 3 -> 4,False,0.113220,1.698927
5v_6e,5,6,100,likelihood,16,0 -> 2 -> 4,False,0.113129,1.812056
5v_6e,5,6,100,likelihood,17,0 -> 3 -> 4,False,0.113235,1.925291
5v_6e,5,6,100,likelihood,18,0 -> 2 -> 4,False,0.113251,2.038542
5v_6e,5,6,100,likelihood,19,0 -> 3 -> 4,False,0.113297,2.151839
5v_6e,5,6,100,likelihood,20,0 -> 2 -> 4,False,0.113220,2.265059
5v_6e,5,6,100,random,1,0 -> 2 -> 4,False,0.113327,0.113327
5v_6e,5,6,100,random,2,0 -> 2 -> 3 -> 4,True,2.079500,2.192827
6v_7e,6,7,0,entropy,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,True,3.465650,3.465650
6v_7e,6,7,0,likelihood,1,0 -> 2 -> 3 -> 1 -> 5,True,2.772690,2.772690
6v_7e,6,7,0,random,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,True,3.465640,3.465640
6v_7e,6,7,25,entropy,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,True,3.465710,3.465710
6v_7e,6,7,25,likelihood,1,0 -> 2 -> 3 -> 1 -> 5,True,2.772610,2.772610
6v_7e,6,7,25,random,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,True,3.465710,3.465710
6v_7e,6,7,50,entropy,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.002487
6v_7e,6,7,50,entropy,2,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.005035
6v_7e,6,7,50,entropy,3,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002533,0.007568
6v_7e,6,7,50,entropy,4,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002670,0.010239
6v_7e,6,7,50,entropy,5,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002594,0.012833
6v_7e,6,7,50,entropy,6,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.015320
6v_7e,6,7,50,entropy,7,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002808,0.018127
6v_7e,6,7,50,entropy,8,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002701,0.020828
6v_7e,6,7,50,entropy,9,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002716,0.023544
6v_7e,6,7,50,entropy,10,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.026169
6v_7e,6,7,50,entropy,11,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002731,0.028900
6v_7e,6,7,50,entropy,12,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002518,0.031418
6v_7e,6,7,50,entropy,13,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002747,0.034164
6v_7e,6,7,50,entropy,14,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002731,0.036896
6v_7e,6,7,50,entropy,15,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002594,0.039490
6v_7e,6,7,50,entropy,16,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.042114
6v_7e,6,7,50,entropy,17,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002518,0.044632
6v_7e,6,7,50,entropy,18,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002655,0.047287
6v_7e,6,7,50,entropy,19,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002640,0.049927
6v_7e,6,7,50,entropy,20,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.052505
6v_7e,6,7,50,likelihood,1,0 -> 2 -> 3 -> 1 -> 5,False,0.008850,0.008850
6v_7e,6,7,50,likelihood,2,0 -> 2 -> 3 -> 4 -> 5,True,2.772740,2.781590
6v_7e,6,7,50,random,1,0 -> 2 -> 3 -> 4 -> 5,True,2.772640,2.772640
6v_7e,6,7,75,entropy,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002670,0.002670
6v_7e,6,7,75,entropy,2,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.005249
6v_7e,6,7,75,entropy,3,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.007736
6v_7e,6,7,75,entropy,4,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.010315
6v_7e,6,7,75,entropy,5,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002609,0.012924
6v_7e,6,7,75,entropy,6,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.015503
6v_7e,6,7,75,entropy,7,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002350,0.017853
6v_7e,6,7,75,entropy,8,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002686,0.020538
6v_7e,6,7,75,entropy,9,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.023026
6v_7e,6,7,75,entropy,10,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002670,0.025696
6v_7e,6,7,75,entropy,11,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002594,0.028290
6v_7e,6,7,75,entropy,12,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002670,0.030960
6v_7e,6,7,75,entropy,13,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002762,0.033722
6v_7e,6,7,75,entropy,14,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002609,0.036331
6v_7e,6,7,75,entropy,15,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.038818
6v_7e,6,7,75,entropy,16,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.041367
6v_7e,6,7,75,entropy,17,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002640,0.044006
6v_7e,6,7,75,entropy,18,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002472,0.046478
6v_7e,6,7,75,entropy,19,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002609,0.049088
6v_7e,6,7,75,entropy,20,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002655,0.051743
6v_7e,6,7,75,likelihood,1,0 -> 2 -> 3 -> 1 -> 5,False,0.008911,0.008911
6v_7e,6,7,75,likelihood,2,0 -> 2 -> 3 -> 4 -> 5,True,2.772630,2.781541
6v_7e,6,7,75,random,1,0 -> 2 -> 3 -> 1 -> 5,False,0.008987,0.008987
6v_7e,6,7,75,random,2,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.011612
6v_7e,6,7,75,random,3,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002563,0.014175
6v_7e,6,7,75,random,4,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.016800
6v_7e,6,7,75,random,5,0 -> 2 -> 3 -> 1 -> 5,False,0.008881,0.025681
6v_7e,6,7,75,random,6,0 -> 2 -> 3 -> 1 -> 5,False,0.008881,0.034561
6v_7e,6,7,75,random,7,0 -> 2 -> 3 -> 1 -> 5,False,0.008850,0.043411
6v_7e,6,7,75,random,8,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002533,0.045944
6v_7e,6,7,75,random,9,0 -> 2 -> 3 -> 1 -> 5,False,0.008850,0.054794
6v_7e,6,7,75,random,10,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002548,0.057343
6v_7e,6,7,75,random,11,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002625,0.059967
6v_7e,6,7,75,random,12,0 -> 2 -> 3 -> 4 -> 5,True,2.772610,2.832577
6v_7e,6,7,100,entropy,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002731,0.002731
6v_7e,6,7,100,entropy,2,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002640,0.005371
6v_7e,6,7,100,entropy,3,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002594,0.007965
6v_7e,6,7,100,entropy,4,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.010544
6v_7e,6,7,100,entropy,5,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002686,0.013229
6v_7e,6,7,100,entropy,6,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.015778
6v_7e,6,7,100,entropy,7,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002686,0.018463
6v_7e,6,7,100,entropy,8,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.021011
6v_7e,6,7,100,entropy,9,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002487,0.023499
6v_7e,6,7,100,entropy,10,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002747,0.026245
6v_7e,6,7,100,entropy,11,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002563,0.028809
6v_7e,6,7,100,entropy,12,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.031357
6v_7e,6,7,100,entropy,13,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002640,0.033997
6v_7e,6,7,100,entropy,14,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002701,0.036697
6v_7e,6,7,100,entropy,15,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002548,0.039246
6v_7e,6,7,100,entropy,16,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002533,0.041779
6v_7e,6,7,100,entropy,17,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.044403
6v_7e,6,7,100,entropy,18,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.046982
6v_7e,6,7,100,entropy,19,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.049561
6v_7e,6,7,100,entropy,20,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002701,0.052261
6v_7e,6,7,100,likelihood,1,0 -> 2 -> 3 -> 1 -> 5,False,0.008957,0.008957
6v_7e,6,7,100,likelihood,2,0 -> 2 -> 3 -> 4 -> 5,True,2.772570,2.781527
6v_7e,6,7,100,random,1,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002579,0.002579
6v_7e,6,7,100,random,2,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002625,0.005203
6v_7e,6,7,100,random,3,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002655,0.007858
6v_7e,6,7,100,random,4,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002716,0.010574
6v_7e,6,7,100,random,5,0 -> 2 -> 3 -> 1 -> 5,False,0.008896,0.019470
6v_7e,6,7,100,random,6,0 -> 2 -> 3 -> 1 -> 5,False,0.008850,0.028320
6v_7e,6,7,100,random,7,0 -> 2 -> 3 -> 1 -> 5,False,0.008942,0.037262
6v_7e,6,7,100,random,8,0 -> 2 -> 3 -> 1 -> 4 -> 5,False,0.002670,0.039932
6v_7e,6,7,100,random,9,0 -> 2 -> 3 -> 1 -> 5,False,0.008911,0.048843
6v_7e,6,7,100,random,10,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002609,0.051453
6v_7e,6,7,100,random,11,0 -> 2 -> 3 -> 4 -> 1 -> 5,False,0.002441,0.053894
6v_7e,6,7,100,random,12,0 -> 2 -> 3 -> 4 -> 5,True,2.772580,2.826474
7v_13e,7,13,0,entropy,1,0 -> 3 -> 1 -> 4 -> 5 -> 6,True,3.465770,3.465770
7v_13e,7,13,0,likelihood,1,0 -> 3 -> 1 -> 6,True,2.079380,2.079380
7v_13e,7,13,0,random,1,0 -> 2 -> 5 -> 6,True,2.079530,2.079530
7v_13e,7,13,25,entropy,1,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002762,0.002762
7v_13e,7,13,25,entropy,2,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002579,0.005341
7v_13e,7,13,25,entropy,3,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002396,0.007736
7v_13e,7,13,25,entropy,4,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002640,0.010376
7v_13e,7,13,25,entropy,5,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002747,0.013123
7v_13e,7,13,25,entropy,6,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002533,0.015656
7v_13e,7,13,25,entropy,7,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002579,0.018234
7v_13e,7,13,25,entropy,8,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002655,0.020889
7v_13e,7,13,25,entropy,9,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002640,0.023529
7v_13e,7,13,25,entropy,10,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002548,0.026077
7v_13e,7,13,25,entropy,11,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002548,0.028625
7v_13e,7,13,25,entropy,12,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002670,0.031296
7v_13e,7,13,25,entropy,13,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002655,0.033951
7v_13e,7,13,25,entropy,14,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002670,0.036621
7v_13e,7,13,25,entropy,15,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002518,0.039139
7v_13e,7,13,25,entropy,16,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002625,0.041763
7v_13e,7,13,25,entropy,17,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002609,0.044373
7v_13e,7,13,25,entropy,18,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002594,0.046967
7v_13e,7,13,25,entropy,19,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002762,0.049728
7v_13e,7,13,25,entropy,20,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002533,0.052261
7v_13e,7,13,25,likelihood,1,0 -> 3 -> 1 -> 6,False,0.030975,0.030975
7v_13e,7,13,25,likelihood,2,0 -> 2 -> 5 -> 6,True,2.079380,2.110355
7v_13e,7,13,25,random,1,0 -> 3 -> 5 -> 1 -> 6,False,0.008881,0.008881
7v_13e,7,13,25,random,2,0 -> 3 -> 1 -> 6,False,0.030716,0.039597
7v_13e,7,13,25,random,3,0 -> 2 -> 4 -> 5 -> 1 -> 6,False,0.002640,0.042236
7v_13e,7,13,25,random,4,0 -> 2 -> 5 -> 4 -> 1 -> 6,False,0.002670,0.044907
7v_13e,7,13,25,random,5,0 -> 3 -> 5 -> 2 -> 1 -> 6,False,0.002625,0.047531
7v_13e,7,13,25,random,6,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002747,0.050278
7v_13e,7,13,25,random,7,0 -> 3 -> 4 -> 2 -> 5 -> 6,True,3.465620,3.515898
7v_13e,7,13,50,entropy,1,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002640,0.002640
7v_13e,7,13,50,entropy,2,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002533,0.005173
7v_13e,7,13,50,entropy,3,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002716,0.007889
7v_13e,7,13,50,entropy,4,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002625,0.010513
7v_13e,7,13,50,entropy,5,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002594,0.013107
7v_13e,7,13,50,entropy,6,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002335,0.015442
7v_13e,7,13,50,entropy,7,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002518,0.017960
7v_13e,7,13,50,entropy,8,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002472,0.020432
7v_13e,7,13,50,entropy,9,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002518,0.022949
7v_13e,7,13,50,entropy,10,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002548,0.025497
7v_13e,7,13,50,entropy,11,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002670,0.028168
7v_13e,7,13,50,entropy,12,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002625,0.030792
7v_13e,7,13,50,entropy,13,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002686,0.033478
7v_13e,7,13,50,entropy,14,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002548,0.036026
7v_13e,7,13,50,entropy,15,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002594,0.038620
7v_13e,7,13,50,entropy,16,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002747,0.041367
7v_13e,7,13,50,entropy,17,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002777,0.044144
7v_13e,7,13,50,entropy,18,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002701,0.046844
7v_13e,7,13,50,entropy,19,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002609,0.049454
7v_13e,7,13,50,entropy,20,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002533,0.051987
7v_13e,7,13,50,likelihood,1,0 -> 3 -> 1 -> 6,False,0.030884,0.030884
7v_13e,7,13,50,likelihood,2,0 -> 2 -> 5 -> 6,False,0.030655,0.061539
7v_13e,7,13,50,likelihood,3,0 -> 3 -> 5 -> 6,True,2.079410,2.140949
7v_13e,7,13,50,random,1,0 -> 3 -> 4 -> 2 -> 1 -> 6,False,0.002609,0.002609
7v_13e,7,13,50,random,2,0 -> 2 -> 1 -> 4 -> 5 -> 6,False,0.002518,0.005127
7v_13e,7,13,50,random,3,0 -> 2 -> 5 -> 4 -> 1 -> 6,False,0.002670,0.007797
7v_13e,7,13,50,random,4,0 -> 3 -> 4 -> 1 -> 5 -> 6,False,0.002686,0.010483
7v_13e,7,13,50,random,5,0 -> 3 -> 5 -> 4 -> 1 -> 6,False,0.002594,0.013077
7v_13e,7,13,50,random,6,0 -> 2 -> 4 -> 1 -> 5 -> 6,False,0.002533,0.015610
7v_13e,7,13,50,random,7,0 -> 3 -> 4 -> 1 -> 6,False,0.008820,0.024429
7v_13e,7,13,50,random,8,0 -> 2 -> 1 -> 4 -> 5 -> 6,False,0.002579,0.027008
7v_13e,7,13,50,random,9,0 -> 3 -> 5 -> 2 -> 1 -> 6,False,0.002487,0.029495
7v_13e,7,13,50,random,10,0 -> 2 -> 1 -> 3 -> 5 -> 6,False,0.002594,0.032089
7v_13e,7,13,50,random,11,0 -> 2 -> 5 -> 6,False,0.030640,0.062729
7v_13e,7,13,50,random,12,0 -> 2 -> 1 -> 6,False,0.030609,0.093338
7v_13e,7,13,50,random,13,0 -> 2 -> 1 -> 6,False,0.030655,0.123993
7v_13e,7,13,50,random,14,0 -> 2 -> 4 -> 3 -> 5 -> 6,False,0.002609,0.126602
7v_13e,7,13,50,random,15,0 -> 3 -> 4 -> 5 -> 1 -> 6,False,0.002579,0.129181
7v_13e,7,13,50,random,16,0 -> 2 -> 4 -> 1 -> 5 -> 6,False,0.002609,0.131790
7v_13e,7,13,50,random,17,0 -> 2 -> 5 -> 1 -> 6,False,0.008911,0.140701
7v_13e,7,13,50,random,18,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002716,0.143417
7v_13e,7,13,50,random,19,0 -> 2 -> 4 -> 3 -> 5 -> 6,False,0.002686,0.146103
7v_13e,7,13,50,random,20,0 -> 2 -> 1 -> 3 -> 5 -> 6,False,0.002762,0.148865
7v_13e,7,13,75,entropy,1,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002533,0.002533
7v_13e,7,13,75,entropy,2,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002563,0.005096
7v_13e,7,13,75,entropy,3,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002838,0.007935
7v_13e,7,13,75,entropy,4,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002640,0.010574
7v_13e,7,13,75,entropy,5,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002579,0.013153
7v_13e,7,13,75,entropy,6,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002655,0.015808
7v_13e,7,13,75,entropy,7,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002640,0.018448
7v_13e,7,13,75,entropy,8,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002686,0.021133
7v_13e,7,13,75,entropy,9,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002609,0.023743
7v_13e,7,13,75,entropy,10,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002502,0.026245
7v_13e,7,13,75,entropy,11,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002472,0.028717
7v_13e,7,13,75,entropy,12,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002579,0.031296
7v_13e,7,13,75,entropy,13,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002747,0.034042
7v_13e,7,13,75,entropy,14,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002625,0.036667
7v_13e,7,13,75,entropy,15,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002609,0.039276
7v_13e,7,13,75,entropy,16,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002609,0.041885
7v_13e,7,13,75,entropy,17,0 -> 3 -> 1 -> 4 -> 5 -> 6,False,0.002594,0.044479
